True_index,Predicted_Sales
200352,5291.17677585767
200353,10391.414403397876
200362,0.0
200377,5880.484748236427
200384,4473.66905616144
200391,15715.890767808403
200397,6698.08425324604
200401,2304.3398389079684
200409,5329.657237811599
200427,6863.353163707586
200459,7088.334758461375
200486,6165.692706170745
200488,8238.277742929045
200494,6573.815089814683
200499,5341.280440661667
200509,7127.117542530043
200516,4683.910188689625
200537,6407.913934775844
200548,5763.407260207948
200561,6200.745812643927
200565,6978.8270954763675
200579,0.0
200588,4225.857445928212
200595,0.0
200611,6694.817486357321
200618,5603.643624028945
200630,6778.68960730556
200646,2844.069917512346
200654,4651.352388937778
200661,5068.094270310064
200671,4829.274983626636
200674,6322.246685017394
200689,6032.177466564507
200728,5181.543928592777
200739,7518.517802745394
200740,3105.410464784822
200763,6074.715943024404
200764,0.0
200774,8243.902032810713
200777,10814.852828410956
200788,6245.479212200034
200791,9485.614232998332
200795,0.0
200809,14040.975293479427
200817,0.0
200828,7056.125591363902
200833,6896.492108761075
200851,1526.8360499567716
200853,9708.415675799284
200854,5283.810366939248
200863,2035.8506883905693
200871,6859.74646833884
200882,7093.669168979163
200885,5505.5363803764885
200886,4018.112306741692
200889,9906.652068413438
200898,0.0
200901,3821.3931175656394
200918,9378.142894347944
200926,11722.728539400463
200936,10357.084800729901
200942,0.0
200947,3871.326210463244
200955,6849.667317727616
200969,1926.4287190509826
200995,6881.370542912366
200999,10691.27508159054
201007,8737.723545874807
201022,12047.168731468488
201026,7049.501696908682
201033,0.0
201039,0.0
201044,3107.7776044719685
201047,3147.7481106772125
201055,5313.513242493324
201057,6390.289549134872
201081,5483.366844094487
201085,0.0
201090,0.0
201099,0.0
201104,4237.869411262505
201117,4786.829404979329
201119,6963.8185967481795
201121,4757.145180949303
201124,7831.55204227942
201127,4051.5321386180653
201129,8301.470091564874
201140,3401.282312254619
201146,4458.8158814557155
201166,3898.489354008656
201168,12018.305772779651
201171,15071.624497526986
201193,6282.973318080108
201208,5748.305472023884
201256,7634.06746805498
201260,4519.480762374957
201265,16168.38413861873
201288,4756.720211534383
201290,6676.1585959952945
201316,6201.41395211021
201328,9798.093318025161
201337,4790.036955824044
201341,12271.157422274207
201368,11671.359057081898
201378,4650.389621102467
201382,7230.433869818393
201383,8203.953274226631
201385,4902.561664933415
201403,0.0
201405,10489.968036374048
201414,8297.870802136958
201421,4982.081930054424
201427,7551.875542429675
201429,8969.91560896927
201447,6231.205989460453
201473,2911.903843063152
201475,4107.505221289678
201477,4672.661353047187
201483,3268.5715299364606
201514,7547.877306049176
201515,4189.246049580175
201530,0.0
201554,7998.581053077883
201563,6253.809138571265
201572,5426.779675577677
201590,7369.809063562865
201595,0.0
201602,3963.7936544102345
201604,5019.042008362126
201614,6661.593293047987
201628,7945.988898596914
201629,6287.835290049756
201630,7159.978645000769
201632,4362.3118679945255
201634,6476.202447682813
201640,5410.515012823088
201656,3471.5943141269345
201660,8789.368584601667
201664,4570.222675577661
201667,6895.820582293096
201677,9425.349685113835
201714,7047.599955769925
201721,3231.641782452133
201760,5620.607389010976
201797,5542.9574479358525
201798,8026.523011001893
201800,2337.4263313737843
201847,9141.446007405018
201867,8150.706451055212
201872,3115.621660319365
201886,3550.3709489094426
201905,5464.846077500917
201919,12707.68946976041
201926,3631.566240413959
201933,5055.680982593004
201984,3709.900970178898
201985,0.0
201997,0.0
202010,4268.169472168745
202011,7267.336572005611
202046,5110.132307774924
202055,5282.184387386198
202060,3884.5868458483747
202072,11576.589265217282
202075,0.0
202077,4757.186568630418
202080,0.0
202085,0.0
202089,3531.914253497203
202094,8961.770562066366
202099,5621.50527154671
202111,0.0
202117,0.0
202126,0.0
202138,0.0
202150,5779.8678844840315
202152,0.0
202166,4385.027188620234
202183,4224.349434880319
202200,5789.175455227938
202208,6954.559933945806
202209,6183.54116145046
202215,3963.0399757019927
202220,5445.581875010327
202228,6555.916337887686
202229,8264.087528741644
202233,0.0
202236,7668.926124738939
202237,10230.956795535865
202240,10954.833168683475
202247,10843.82959773444
202259,4804.306736687545
202267,0.0
202268,0.0
202281,5376.028972907858
202293,0.0
202300,6757.599175089626
202314,5623.05060658397
202323,6987.645141107455
202329,5701.201113427476
202332,0.0
202372,0.0
202374,7819.249702102038
202375,5807.036903898071
202377,5396.2042165480525
202391,6782.677469562239
202425,0.0
202434,5113.964969501739
202439,4651.99697042495
202500,6577.32970597537
202522,16975.0446891575
202525,7064.207531641493
202528,13198.133782282217
202529,4975.710819267836
202531,9231.796876969876
202553,6110.309237230553
202579,6036.293150336966
202580,0.0
202605,0.0
202608,7182.724140744113
202611,5959.564485341117
202630,7668.1798814503845
202657,3455.9632136199734
202658,7607.215183849089
202674,9700.207202962738
202687,0.0
202689,0.0
202691,9066.851897689718
202697,7781.2538622350685
202698,8396.88854648349
202706,6448.120431108704
202709,8914.091895830563
202717,0.0
202718,3298.9856656080083
202722,9000.45704665657
202723,5417.922095882591
202725,0.0
202728,5370.803274330737
202735,5382.360788583946
202762,3948.0334029444994
202767,6990.717816529459
202774,8285.934862131675
202778,2944.452906183145
202782,5845.667315705064
202783,7942.491928495862
202788,7757.287866928049
202808,6231.648246601907
202813,5310.167198989269
202815,7688.420825572088
202822,11433.201593023005
202823,9667.774253147763
202825,8598.395415152243
202827,5838.324715351405
202834,5246.553563579611
202842,6936.0314559373055
202848,0.0
202863,6168.664847512378
202864,8969.849436227563
202868,6225.945224003279
202870,6615.337979923461
202879,0.0
202891,4990.5294382560705
202907,4993.8706482975995
202916,8349.091755616795
202923,2648.349252742285
202940,8201.428720091835
202946,9891.943991091706
202952,7665.220609331797
202953,3802.2827526138412
202957,5805.127081248528
202958,6856.103570060752
202980,11443.647135276318
202990,0.0
202997,7229.446735676837
203009,6232.845988250165
203020,7241.735721967234
203023,4926.1966488768385
203039,0.0
203053,6220.557719833137
203057,4296.648999193821
203064,0.0
203070,6966.211858523492
203085,0.0
203095,5821.970113262807
203133,4989.996254193582
203140,0.0
203157,7229.602519375462
203158,0.0
203160,7017.104424253832
203167,4858.818299250978
203179,13460.886916743913
203198,5395.870398823477
203212,12187.724147762365
203219,4508.199725935837
203229,0.0
203231,6093.041588368856
203237,0.0
203242,6203.882919312413
203259,5963.930268823182
203265,0.0
203281,10869.759949183195
203297,7497.139036472912
203300,0.0
203304,5068.7816701873035
203331,3458.1491380658213
203350,4084.2073258656756
203356,8932.103903919085
203371,9094.828211385937
203375,13774.740370077276
203382,7733.166335773165
203387,0.0
203389,3453.8880605824916
203402,9289.14500090364
203410,7262.162657122705
203421,10786.487594319426
203448,8053.724365554419
203455,4392.809391528094
203466,4783.485396300217
203471,4729.660652835291
203479,8466.87651997196
203484,6326.392983876288
203487,2909.8356631776
203491,10349.930917970543
203492,0.0
203540,5514.629536763904
203546,8879.015899755932
203549,13399.194760059381
203550,4585.52338550999
203572,0.0
203602,4803.46640925748
203627,2366.237085141299
203644,6470.720439169749
203647,10447.648995019172
203648,5875.085547563185
203650,6487.867607654848
203670,3607.6334573379027
203672,6097.635905803627
203674,5857.469129069835
203679,6521.314437121599
203689,4922.866474964086
203693,5862.72559990983
203731,5072.496503310259
203786,8108.059449624183
203804,6561.0203002169455
203813,4498.615722681817
203852,9177.792984443517
203853,8634.357198191728
203860,8101.915999046809
203864,5891.578295681102
203868,3391.8912586601336
203876,12272.877885362952
203878,4503.644555719619
203882,6150.916846850752
203885,0.0
203900,6622.162662547821
203913,0.0
203919,10373.22040238675
203924,8807.744590268567
203944,4397.56123742083
203948,7470.769778840964
203956,4746.803974457464
203969,0.0
203972,5912.043881879613
203980,6475.068176509742
203983,0.0
203986,7046.254400821287
203990,7045.45265493221
204009,0.0
204011,5837.045942594816
204027,2253.763050231083
204039,2848.436978062135
204051,7975.472438512869
204054,4343.768452989455
204070,7103.829709431189
204072,3994.5082977919838
204078,2678.997552742228
204081,2893.1884320717254
204102,8042.240671469694
204109,9006.818793475188
204121,6155.824518850447
204130,5380.2290625610185
204136,11948.70115889733
204140,5915.089812780019
204144,7290.339220561584
204146,0.0
204156,11454.003753268484
204159,5417.476436359471
204189,9126.247420905778
204209,0.0
204216,5216.191265425945
204238,3245.2884315062006
204241,6098.296007223699
204244,5232.094335499226
204246,6750.683628177062
204248,0.0
204250,13870.939514713673
204265,7369.582891420689
204268,6839.967091554172
204300,6037.252080915547
204301,11228.193736551408
204320,0.0
204331,8215.181086995663
204339,6334.854254846673
204341,0.0
204353,7675.364481269409
204356,2668.7901250616715
204377,25003.055162851855
204378,0.0
204382,0.0
204402,3987.662680560632
204437,6415.419777030351
204464,5562.808196874385
204486,8138.743207273647
204508,15935.992194196671
204512,4826.5746284641855
204516,7957.711998900749
204517,0.0
204523,6786.61518414544
204531,6104.950870735847
204563,6353.932557406311
204577,0.0
204586,0.0
204592,8133.101294908204
204612,6240.035397985492
204617,6212.251885760762
204631,6528.351783015281
204633,8852.749606919295
204640,9627.461643136128
204647,6212.9294846394505
204652,4106.158073027552
204663,5580.66223984142
204670,0.0
204690,5521.558780790678
204726,7832.544199500335
204741,12387.136004057797
204749,4878.395892265012
204751,9477.005818157677
204760,7954.900304708984
204768,5130.585948409043
204780,5971.431303714842
204787,5478.356753534057
204796,6815.098177145909
204798,7163.574115294412
204816,7981.304283559242
204821,0.0
204834,1139.7986890815753
204839,10060.168080459573
204845,6484.118342874748
204860,6029.844646985227
204867,8878.056633831655
204870,5505.3860246226795
204876,5520.437959513129
204886,3740.07642441667
204890,3625.8128907742316
204905,3794.578487163988
204922,8750.017499179496
204936,8791.46964830555
204937,0.0
204957,4732.870541596619
204983,8923.035620049475
205004,19787.846526572226
205009,0.0
205025,6402.149289084824
205029,7748.917451118169
205040,5692.861343396218
205043,5483.9808618550105
205050,11636.087657373624
205052,4778.240693628263
205081,5758.769123102684
205095,6057.1870357965
205097,4712.119532761204
205099,8096.839421806606
205101,5360.818532022441
205126,2375.927345172972
205129,8280.329627785333
205131,10208.022281213702
205137,8787.61854302407
205169,3745.5121562349136
205177,4299.715949133573
205195,7012.530595594301
205200,0.0
205209,11251.634620981391
205212,5202.01537668899
205218,7521.652875918444
205220,5484.539718526721
205227,7263.332254569984
205228,9199.598092887683
205231,11006.653717965377
205232,0.0
205237,0.0
205242,0.0
205263,3776.023014770145
205265,0.0
205272,8563.668216820626
205275,3856.8562256312493
205299,5186.703677970555
205302,9062.570788888655
205304,3883.2735760039873
205317,4019.5521160310695
205343,8134.7054307932
205345,4602.863390670436
205356,6205.993369591248
205367,3160.024178775809
205385,0.0
205387,6904.263289765778
205398,0.0
205399,5892.854475963072
205412,5568.178254225018
205414,4691.752627149143
205419,7486.507227012229
205421,0.0
205433,5309.540727934619
205449,0.0
205452,10293.467869802005
205464,5848.426674030788
205472,4757.900714457683
205475,4373.805881042712
205480,5805.911715764148
205522,4185.058947529843
205531,5338.66681354382
205542,2222.074792882249
205550,0.0
205567,0.0
205590,6673.255620467614
205608,7881.784559682292
205626,10604.908050016245
205627,4575.718219915736
205655,15362.33800547029
205662,7936.549415449521
205665,4943.7291786762535
205676,4564.184984014266
205682,13747.573797101768
205691,5061.130879285912
205704,0.0
205712,6909.878568382519
205722,4993.609634548706
205728,3426.169379862581
205741,7050.128580580074
205747,8014.054082353778
205757,8107.860817207274
205803,4503.582247385856
205804,5630.241340374003
205812,11379.641907303172
205822,6105.100116253855
205830,12785.736613977642
205834,8964.915339336843
205844,0.0
205854,5537.853013622084
205857,5315.758910834339
205862,0.0
205874,0.0
205882,2913.890023378658
205884,7201.233396317579
205929,3762.4189679274905
205932,3069.8303305316385
205936,10361.516761404948
205937,3394.519489318173
205938,4146.820310226459
205951,0.0
205961,6919.739836048898
205967,5240.147962818489
205988,12026.012444243454
205995,0.0
206004,4650.070252029809
206006,11701.94952076448
206011,0.0
206016,8996.468683411907
206027,5839.526736399035
206032,8460.521105988164
206040,4666.0087652187785
206078,6501.003687467361
206086,7603.424184831285
206107,5937.6377900954185
206121,13275.175645896334
206156,0.0
206160,0.0
206180,5556.343312810036
206181,7575.50420061861
206204,7461.6305093023775
206206,6773.461132692092
206211,0.0
206214,9458.238001694755
206226,4782.078248248422
206237,10911.489677164847
206258,6906.8869597074
206260,0.0
206262,0.0
206264,8182.962767841987
206269,5882.425323122671
206274,4266.719586179588
206275,7669.008196431714
206279,5737.627644977556
206283,2741.4495548960754
206297,7187.442982274537
206300,5589.72278519832
206304,0.0
206336,0.0
206349,4887.521826477692
206355,6014.176304670329
206367,0.0
206381,7249.487900481479
206390,0.0
206394,6270.990028641637
206401,3275.8855018489767
206413,4396.807360886867
206427,13593.516739808423
206441,4041.38532554605
206457,4828.079136465247
206458,5712.392130684381
206461,10770.669423861485
206464,5170.790692604882
206472,0.0
206475,6920.66215953374
206492,7506.670366940784
206494,0.0
206496,0.0
206506,4522.403280713552
206510,5130.176184915285
206527,4625.0225992885635
206529,2594.8924662483873
206531,5017.343101993064
206543,3868.5477208452508
206544,0.0
206578,0.0
206585,3860.1849550188604
206610,4918.526152606723
206624,9747.301127953822
206630,16570.268892600554
206644,8412.277443086314
206650,5713.375125227898
206671,5779.6802312427735
206673,7617.276541244236
206681,6676.210217170045
206688,6682.787401608066
206692,4976.784406371917
206708,9232.896886313774
206720,9783.831765947476
206731,0.0
206733,5147.535379266883
206766,9694.676370981231
206777,3135.691074629331
206785,0.0
206798,7221.470467316495
206800,11108.373892889671
206808,4662.896614881742
206819,6835.265531846746
206829,0.0
206831,6570.520818113556
206832,4387.034476782842
206834,6481.388617971409
206839,14217.287667993782
206853,0.0
206864,9367.184580833416
206868,0.0
206879,6028.441287567156
206898,7046.44786666914
206902,4938.233366321606
206918,6515.3496866872565
206922,7248.744300916248
206928,4910.72978739071
206949,7060.724095601336
206954,6649.61411782084
206959,0.0
206961,8767.342301054681
206966,3787.9857874797417
206967,5536.337943742366
206979,0.0
206994,6588.466374762638
206996,0.0
207009,0.0
207020,0.0
207027,6905.738592320707
207033,4661.7472859043055
207039,7295.050033774541
207061,4215.139419454794
207072,11625.337855897615
207073,5070.882379686961
207079,0.0
207128,9621.776136210889
207137,7471.314703918283
207138,7425.963666673851
207144,6872.637113948438
207151,3170.1704481659363
207155,8948.500349934955
207162,12960.845590208108
207166,0.0
207171,0.0
207180,1604.5561115211226
207183,0.0
207186,0.0
207194,1802.7685934652125
207199,14934.736808813946
207216,9769.37425015789
207218,17089.663083059124
207249,9755.055474511792
207259,0.0
207265,9379.099524580914
207277,2309.6631734919765
207283,6523.300940278585
207284,15711.27397894185
207285,10485.258097452177
207294,9600.02755024374
207296,11304.44201227006
207305,0.0
207310,7979.206765595095
207314,10026.468961951523
207317,0.0
207321,0.0
207327,5283.731082132361
207328,8003.599438867112
207333,5133.95527944619
207366,7523.59616736863
207367,0.0
207368,5430.120392646157
207372,0.0
207383,8186.829980529522
207393,5953.5481543076685
207397,4380.516786723203
207417,4760.666358268306
207428,6862.59198971017
207471,0.0
207479,4829.071785530586
207488,4377.552074847865
207495,5876.2430302350995
207515,6166.786008537086
207517,5174.494932068668
207519,4618.181828007421
207525,8799.131464829083
207529,5471.961359307396
207536,4414.6887441383205
207578,4352.816196017228
207581,5847.795972540946
207586,7662.2671638252505
207594,0.0
207605,11722.673714142698
207614,6421.419387467805
207633,0.0
207657,0.0
207660,4260.679516930699
207674,4232.060873472001
207679,8497.324328504359
207682,4419.561172276651
207705,8071.640755811067
207715,6153.181052364451
207717,0.0
207721,7081.260888594649
207723,0.0
207760,5650.472218725509
207768,4256.6126653151
207792,4426.213069715816
207806,5679.755342399183
207808,0.0
207841,4211.933251617532
207859,7680.367313545522
207872,6309.295002135233
207879,5724.301659679843
207884,5809.365064381016
207885,4908.71250568135
207898,5675.38384702356
207916,6855.790293375668
207929,10078.644839900217
207938,9031.294391582094
207940,6671.003898396188
207948,0.0
207949,9898.487426564936
207956,1179.5633961696853
207957,5169.440710205908
207971,11096.516289686931
207978,5828.952547532272
207999,11203.72617033795
208004,9059.140096500989
208008,0.0
208024,7171.851106942917
208026,7799.40835139635
208057,0.0
208071,5362.6612680864455
208077,14138.707504065995
208078,0.0
208085,11401.721629831754
208099,7556.157942294342
208104,4657.992661261884
208114,5537.428240876736
208116,8760.050626572067
208117,0.0
208120,6379.860278106174
208124,0.0
208140,0.0
208146,4142.141486715117
208147,11571.318401845845
208171,4584.897739437656
208178,4202.730141629208
208182,2432.590061206881
208185,6029.746287313022
208188,5091.992481324604
208198,8337.452656528318
208202,7478.0192787497235
208203,0.0
208230,6203.577672723016
208233,7108.476570654506
208234,8163.322172091629
208236,6818.0633793362695
208239,14193.058559263933
208241,4199.28498421929
208248,14537.337465112849
208250,5389.1982240781
208252,3326.4837187624807
208283,0.0
208285,5290.500945356737
208289,6293.957490385495
208314,7805.11527719838
208316,12261.818167137972
208324,5675.952321150924
208330,6092.039770761279
208344,4568.615217715312
208347,10662.594099386992
208354,0.0
208375,5775.858709036289
208410,8327.403076712986
208412,8661.288827651308
208432,8543.176608576006
208496,5932.48941555706
208502,10110.637650616294
208515,2881.3726594654468
208525,6867.329824534936
208529,3786.4616044040154
208538,14864.624508801759
208548,0.0
208555,0.0
208560,7263.700208155726
208563,9112.638522158088
208567,11027.533309968898
208571,0.0
208572,5849.387854788268
208574,7738.461235826511
208577,7610.506978572973
208579,8640.561300245376
208584,0.0
208587,0.0
208607,7517.437798618831
208618,4975.460213528716
208624,6828.744231404624
208648,5103.704547417788
208660,3976.2010581263503
208688,5974.315137251533
208707,4045.8573375892183
208709,9043.664005342853
208712,6743.207497130706
208719,5138.654127048191
208732,5930.953278845872
208749,7252.318392918543
208757,6529.774754297489
208761,7065.762548036012
208779,2844.1587950277135
208781,9304.161761802334
208792,6918.769199728234
208803,7028.016368037315
208809,0.0
208812,10849.238409513955
208813,6560.6676949506
208820,8349.568267565961
208822,6577.045810967836
208827,2643.236702947309
208848,6983.284868140024
208896,0.0
208925,2875.249995171917
208927,5592.199969703861
208928,4273.648715170047
208933,4694.229140824094
208934,2930.686272209705
208937,5767.973826851579
208942,2794.213941063857
208961,3844.8091441525594
208984,0.0
208987,0.0
208996,4153.462488784924
209002,0.0
209010,0.0
209017,0.0
209031,4930.32510232606
209032,0.0
209039,2050.1887502693085
209050,6249.949538820264
209076,0.0
209092,8118.718319078098
209098,5384.585016592378
209114,8075.132948941383
209138,6415.613877395998
209143,6345.75657091925
209147,6915.009422260005
209159,0.0
209175,8641.999594115472
209179,9475.212744099676
209200,9035.94954219016
209218,10546.130582691523
209223,4413.044395691587
209226,5193.208419030132
209236,6357.464723617202
209240,3828.7812048722562
209244,4789.6645644785085
209249,7342.181445384066
209259,8020.8327137827
209274,7809.658675757634
209281,6769.689213238463
209298,10381.523268335715
209313,0.0
209333,8026.172188979547
209342,5832.228570121875
209343,6267.073253512673
209363,7104.07021036811
209372,3284.026056084323
209378,11210.762044173991
209404,4930.940354291647
209414,7706.802919421998
209416,11840.241187729951
209423,6047.6856643809715
209438,6340.556324993361
209450,5308.10383409125
209454,5439.936389556962
209458,4977.567851948162
209459,4613.956844740456
209464,7401.383248114213
209473,9234.285411534804
209500,0.0
209501,14057.14450208044
209503,8133.564497530115
209508,5913.032593341121
209535,7109.3196323171005
209540,6767.522138747266
209549,27303.568428098333
209554,6795.880081732862
209605,8705.448891685808
209621,7954.4264196618105
209624,5795.236687935753
209626,0.0
209633,4405.226904928149
209644,7242.550788096631
209686,11079.548201501691
209689,7337.518885528904
209711,6692.402966473103
209721,4381.634216289175
209723,0.0
209726,6816.423257547172
209731,7195.565619960075
209739,6053.4755763681715
209747,0.0
209767,9502.58849248997
209768,0.0
209777,4808.623029851535
209795,6583.975094501925
209818,7207.550650647058
209823,7731.52872800728
209826,7962.30179170694
209849,5524.575424553031
209851,5342.101941598469
209859,7453.122848918794
209865,10870.431764276582
209872,0.0
209891,0.0
209896,0.0
209911,3372.649343174739
209923,14009.927548175527
209942,6707.254666367295
209951,3814.9906177633316
209966,8821.284906572833
209968,6578.8856762759415
209972,5426.3797511959
209974,0.0
209980,0.0
209984,6390.640391254528
209991,7235.918118295918
210061,2143.7019743534574
210065,5197.380237525252
210102,7953.205370202201
210104,0.0
210126,0.0
210132,4057.1037992083943
210137,6511.136804981456
210147,6109.772753009177
210155,6386.899162208291
210163,14334.78662562244
210180,3759.697485354468
210182,5892.95047546961
210187,6078.219093529318
210196,2613.4697580689963
210197,4767.34793244412
210203,9611.786498269976
210211,0.0
210221,0.0
210236,2845.321081931413
210256,8522.441208806416
210278,5927.318561647402
210282,9530.594954217164
210286,7923.43683268318
210303,0.0
210317,6254.093900638882
210331,9679.571723677616
210348,5548.725171732053
210392,5176.077539996641
210405,5195.816990293999
210406,9941.578701688306
210410,9437.605891351792
210414,0.0
210422,0.0
210424,3494.375240166434
210430,4245.353460621058
210438,0.0
210440,6223.602583660752
210448,17183.926188577258
210451,5742.4752411649615
210473,5544.4325555563155
210489,9682.384217138639
210493,8631.713686640614
210495,5834.216197122793
210502,3976.0198133913045
210512,9046.63329518784
210518,7553.293879209762
210519,8780.643256462636
210530,13557.012902990798
210542,8193.838922854586
210553,6438.863954128131
210554,0.0
210570,10783.908900022334
210571,0.0
210574,7114.223294468149
210578,0.0
210580,11911.338123008549
210598,4950.080937497814
210618,0.0
210636,7142.144433473447
210661,6997.231223844291
210674,7698.670992830633
210678,4233.150658985947
210711,4671.344928768152
210720,9089.597527449767
210744,9491.024820482942
210748,6755.403165781188
210762,0.0
210765,7464.73348058206
210786,6837.331142581774
210823,6907.885236976445
210828,6974.939463832726
210832,6795.624520627888
210834,0.0
210835,5758.800438213381
210847,7209.031416548713
210848,8314.885353507714
210850,5545.034430122231
210852,4377.339444735961
210867,4732.623889245894
210875,7517.983356617436
210889,3732.4639921660328
210936,0.0
210952,5593.428107482509
210957,6905.435331213744
210985,0.0
211000,0.0
211011,3375.6758596935993
211050,8274.18845473187
211056,12924.907041633369
211061,7872.1947064055785
211067,7300.966957631129
211068,3612.487730627568
211071,11006.261224080596
211091,5759.493031702983
211102,6619.267329585016
211104,4431.618956198069
211111,0.0
211115,9288.704479138843
211131,6953.329341649546
211157,4888.626345040842
211170,6647.323366162511
211196,7005.487967435163
211199,6249.1642810769545
211213,0.0
211230,3578.338981011363
211266,5636.111210931618
211288,6213.90793488033
211291,5824.09094830295
211294,3302.777696863903
211296,5885.664767561245
211314,14739.285722432036
211323,3992.816534466359
211327,5271.912234247847
211334,0.0
211341,7351.905103331962
211342,13460.508185590714
211356,0.0
211361,0.0
211370,2094.436893974731
211373,3559.214527278978
211379,0.0
211397,3691.295867343319
211408,10897.693877404618
211421,7399.310819380283
211422,4555.5137647217825
211445,0.0
211461,0.0
211462,9294.886309319789
211465,6416.834303726616
211475,6352.5373745490915
211482,10335.172368354673
211492,7970.714948454152
211499,7215.497914824869
211504,7126.199950795192
211523,9022.04017868372
211540,4220.877337266389
211546,9512.824005827642
211549,9821.385327548642
211561,6181.381427281736
211571,5999.106127016567
211575,6359.964532110661
211577,7338.302271032881
211598,7089.270876579953
211625,4038.086237259401
211629,5700.132959388936
211630,7813.479894696262
211634,5332.187898484739
211644,14979.38520404751
211659,7711.932299625943
211664,0.0
211672,3629.2817918574397
211673,4602.808757917178
211683,8312.838893669921
211688,6819.282800500664
211689,13045.884152721928
211718,4856.535325412605
211728,4892.682867513765
211737,10348.567771039563
211741,4836.232038750305
211760,4315.932783745541
211766,6836.618747390816
211793,8404.42390880454
211809,2354.896388024886
211814,4223.182962982645
211829,7035.553284318903
211841,6167.673096223727
211845,7612.48984066961
211851,7256.620453855991
211870,5318.415315789944
211883,4160.567532343869
211896,4887.0396097846515
211907,10860.623557959538
211919,5111.499782413334
211926,11173.89911583119
211927,0.0
211933,4020.328461048615
211938,6062.777363536787
211952,3978.3783446696953
211995,8022.882850611257
211998,4738.483141063496
212010,9625.684371944117
212012,5684.465991501938
212015,0.0
212027,4988.965269662803
212034,7597.869240370531
212039,7359.339187801626
212048,5473.344918123385
212065,8915.611911581504
212072,7128.556357671024
212075,7236.266496350142
212077,3459.440796459544
212091,6683.750069773209
212096,3945.9834880535295
212100,14820.148182175299
212104,5504.444180815687
212127,1617.9032399021694
212131,6558.426078947889
212141,0.0
212159,0.0
212169,6045.465927503065
212176,6224.294695004644
212186,0.0
212197,4103.903452330012
212201,7767.513906365846
212208,6380.736054271689
212227,6229.866055223758
212229,8464.269099893347
212257,4690.662466010744
212261,5458.797443002434
212266,23142.149860173973
212280,12184.349603845236
212281,7088.190962508935
212293,7370.590306380203
212336,6300.108671350437
212354,7281.292665688398
212356,7404.523464352342
212357,6379.130554024547
212367,6810.62067898148
212397,7240.330715740505
212412,4465.718587340248
212420,15154.098756833699
212427,8471.188494554204
212436,2313.3552003009813
212447,5876.452734327555
212508,7259.063883326938
212517,6357.12566598207
212519,2296.8795613020266
212520,4367.1341234183
212543,0.0
212569,3673.6470327235857
212577,7540.346769275687
212586,4050.2512298156526
212587,4334.506188110439
212603,10352.244129582123
212610,5271.939208315446
212612,6536.527481918432
212618,4983.3993368665015
212624,3439.4317038883855
212627,3890.467020049584
212629,5143.862106432842
212637,10181.606143655119
212641,2880.3177523193967
212643,3277.3533633700504
212653,2465.047451947624
212661,10424.286081270766
212671,0.0
212672,7714.490661353569
212673,5231.119766245667
212690,0.0
212715,5342.349779920918
212719,8510.348742135198
212723,2918.9731291931407
212734,0.0
212738,8503.664964461088
212743,0.0
212771,4346.617480400533
212800,6178.425415338366
212802,7764.657139203609
212813,4416.39329010808
212824,5058.1388648593065
212827,5270.442834577429
212831,0.0
212833,7674.082058921001
212837,6999.840231953627
212846,9458.56822522029
212864,9729.053407018477
212866,7674.193643186827
212868,5913.226761699093
212876,12229.384630758046
212897,4372.949928687151
212898,5296.4634433917745
212943,4794.66366474666
212955,5979.417403851392
212957,6224.135972595549
212958,8043.9985614674515
212964,4831.140994666888
212983,0.0
212987,1350.5397975156047
213002,8522.437964864977
213004,11457.1802142333
213009,5863.195224246232
213031,4142.716476484039
213068,0.0
213076,7961.11969596851
213078,6844.0490336193625
213127,0.0
213132,6408.300729659629
213145,5205.417183696254
213166,4931.158195183113
213171,5238.184195805926
213175,0.0
213179,8245.254519304144
213192,4684.047006827228
213198,5593.108522061565
213200,7850.465484339005
213202,10857.9416255745
213212,5705.620984919296
213215,0.0
213221,11290.29664666256
213227,6576.920105958029
213238,10681.32420407743
213263,6111.304341654213
213266,8001.672919240764
213282,5188.562849236665
213294,0.0
213295,4607.672107027356
213303,3972.4067314697863
213323,0.0
213324,7705.555327851932
213326,6177.272904641583
213337,0.0
213352,3380.1115131458487
213357,6087.746358506468
213362,8882.080609718065
213367,0.0
213433,7350.583352296016
213436,0.0
213440,10244.208997584941
213446,3527.8275533116275
213488,5237.7546617159005
213490,6894.134727247866
213497,3964.5787732816843
213515,8194.499859587171
213519,0.0
213534,0.0
213552,5292.948000827021
213565,5096.227778964956
213572,5082.2827025034685
213574,3974.2544162939503
213589,7536.237388559631
213591,6773.8154798665055
213592,8627.567513618034
213593,4032.3515594995724
213617,3849.2709862497527
213619,5484.516788405846
213628,4159.841930312979
213671,0.0
213679,11169.677080381094
213694,0.0
213716,8596.743385770442
213720,0.0
213727,11690.809158555907
213733,7798.048375876041
213735,1249.7089707692294
213740,5745.913015299948
213744,9024.326593796968
213754,12533.561390688626
213763,4280.516354539139
213779,6441.381474900337
213792,0.0
213794,5153.5974798474235
213802,7770.6449951711165
213804,0.0
213814,4658.692129235918
213823,6810.089224370151
213825,0.0
213830,0.0
213848,5962.677158463509
213849,6036.298191052647
213862,8722.858467503125
213869,5622.4520307417315
213870,0.0
213883,9445.346640323856
213895,3404.0107624427483
213901,9904.746648398585
213908,4764.0537840225625
213920,8744.102521736711
213949,8724.185723643142
213950,5250.096314822779
213970,10165.750029270965
